dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;2;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;19,08;19,58;19,56;19,92;0,36;101,82
3;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;19,55;0,03;99,84
3;1048576;0,0000610352;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,54;0,04;99,77
3;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,92;1,34;106,83
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,54;0,04;99,77
3;1048576;0,0001220703;25;1;RMSE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;19,52;0,06;99,71
3;1048576;0,0001220703;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,54;0,04;99,77
3;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,92;1,34;106,83
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,54;0,04;99,77
3;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;19,52;0,06;99,71
3;1048576;0,0000610352;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,54;0,04;99,77
3;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,92;1,34;106,83
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,54;0,04;99,77
3;1048576;0,03125;35;4;RAE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,58;1;105,12
3;131072;0,0000305176;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,04;0,54;97,26
3;262144;0,00390625;35;4;RAE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,79;1,21;106,19
3;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,04;0,54;97,26
3;1048576;0,03125;35;1;RMSE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,58;1;105,12
3;131072;0,0000305176;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,04;0,54;97,26
3;1048576;1024;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;19,99;0,41;102,07
3;4;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,04;0,54;97,26
3;1048576;0,03125;35;5;COMBINED;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,58;1;105,12
3;131072;0,0000305176;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,04;0,54;97,26
3;1048576;1024;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;19,99;0,41;102,07
3;4;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,04;0,54;97,26
3;1048576;0,25;45;4;RAE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,68;1,1;105,62
3;16384;0,0000305176;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,82;0,24;101,21
3;1048576;0,001953125;45;4;RAE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,98;1,4;107,13
3;0,5;4;45;4;RAE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,82;0,24;101,21
3;1048576;0,25;45;1;RMSE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,68;1,1;105,62
3;16384;0,0000305176;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,82;0,24;101,21
3;1048576;0,001953125;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,98;1,4;107,13
3;0,5;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,82;0,24;101,21
3;1048576;0,25;45;5;COMBINED;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,68;1,1;105,62
3;16384;0,0000305176;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,82;0,24;101,21
3;1048576;0,001953125;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,98;1,4;107,13
3;0,5;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,82;0,24;101,21
3;1048576;0,0625;55;4;RAE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,91;1,33;106,79
3;16384;0,0002441406;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,6;0,02;100,11
3;524288;0,00390625;55;4;RAE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,84;1,26;106,44
3;4;4;55;4;RAE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,6;0,02;100,11
3;1048576;0,125;55;1;RMSE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,83;1,25;106,39
3;16384;0,0002441406;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,6;0,02;100,11
3;524288;0,00390625;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,84;1,26;106,44
3;4;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,6;0,02;100,11
3;1048576;0,0625;55;5;COMBINED;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,91;1,33;106,79
3;16384;0,0002441406;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,6;0,02;100,11
3;524288;0,00390625;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,84;1,26;106,44
3;4;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,6;0,02;100,11
3;1024;0,015625;65;4;RAE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,45;0,87;104,44
3;16384;0,0009765625;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,49;0,09;99,56
3;524288;0,00390625;65;4;RAE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,82;1,24;106,31
3;4;4;65;4;RAE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,59;0,01;100,06
3;64;0,0625;65;1;RMSE;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,67;1,09;105,55
3;16384;0,0009765625;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;19,49;0,09;99,56
3;524288;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,82;1,24;106,31
3;2;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,73;0,15;100,76
3;1024;0,015625;65;5;COMBINED;2;RBF;3;EPSILON_SVR;19,65;19,94;19,58;20,45;0,87;104,44
3;128;0,0625;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;19,65;19,94;19,58;154,85;135,27;790,84
3;524288;0,00390625;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;19,65;19,94;19,58;20,82;1,24;106,31
3;4;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;19,65;19,94;19,58;19,59;0,01;100,06
